group_count,group_id,num_standards,num_deviants,deviant_mean_tolerance,num_groups
5,5,5,0,0.250000,13
5,5,5,0,0.250000,13
5,5,5,0,0.250000,13
5,5,5,0,0.250000,13
5,5,5,0,0.250000,13
5,5,5,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
4,5,4,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
3,5,3,0,0.250000,13
2,5,2,0,0.250000,13
2,5,2,0,0.250000,13
2,5,2,0,0.250000,13
2,5,2,0,0.250000,13
2,5,2,0,0.250000,13
2,5,2,0,0.250000,13
2,5,2,0,0.250000,13
2,5,2,0,0.250000,13
group_count,group_id,num_standards,num_deviants,deviant_mean_tolerance,num_groups
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
5,5,5,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
4,5,4,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
3,5,3,0,1.000000,13
group_count,group_id,num_standards,num_deviants,deviant_mean_tolerance,num_groups
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
5,5,5,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
4,5,4,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
3,5,3,0,0.500000,13
